Entity_Name,Entity_Type,Year,Quarter,registeredUser,State
dakshina kannada,District,2019,1,254135,karnataka
kalaburagi,District,2019,1,230020,karnataka
kolar,District,2019,1,201909,karnataka
560068,Pincode,2019,4,313673,karnataka
560078,Pincode,2019,4,218317,karnataka
560076,Pincode,2019,4,211683,karnataka
560037,Pincode,2019,4,193752,karnataka
560100,Pincode,2019,4,191154,karnataka
560043,Pincode,2019,4,177784,karnataka
560058,Pincode,2019,4,172754,karnataka
560091,Pincode,2019,4,170454,karnataka
560064,Pincode,2019,4,157979,karnataka
560079,Pincode,2019,4,155676,karnataka
bengaluru urban,District,2019,4,7016836,karnataka
mysuru,District,2019,4,686169,karnataka
belagavi,District,2019,4,656749,karnataka
dharwad,District,2019,4,452178,karnataka
ballari,District,2019,4,429391,karnataka
tumakuru,District,2019,4,428605,karnataka
dakshina kannada,District,2019,4,423031,karnataka
bengaluru rural,District,2019,4,411896,karnataka
kalaburagi,District,2019,4,355228,karnataka
kolar,District,2019,4,321279,karnataka
560068,Pincode,2021,3,486170,karnataka
560078,Pincode,2021,3,346840,karnataka
560076,Pincode,2021,3,327691,karnataka
560043,Pincode,2021,3,288657,karnataka
560100,Pincode,2021,3,288418,karnataka
560058,Pincode,2021,3,285746,karnataka
560091,Pincode,2021,3,285428,karnataka
560037,Pincode,2021,3,280067,karnataka
560064,Pincode,2021,3,257630,karnataka
560079,Pincode,2021,3,254553,karnataka
bengaluru urban,District,2021,3,11321012,karnataka
belagavi,District,2021,3,1304051,karnataka
mysuru,District,2021,3,1250860,karnataka
dakshina kannada,District,2021,3,855634,karnataka
tumakuru,District,2021,3,850678,karnataka
dharwad,District,2021,3,818797,karnataka
ballari,District,2021,3,814170,karnataka
bengaluru rural,District,2021,3,735551,karnataka
kalaburagi,District,2021,3,694567,karnataka
vijayapura,District,2021,3,627795,karnataka
560068,Pincode,2021,2,455417,karnataka
560078,Pincode,2021,2,325334,karnataka
560076,Pincode,2021,2,307509,karnataka
560043,Pincode,2021,2,270730,karnataka
560100,Pincode,2021,2,270219,karnataka
560091,Pincode,2021,2,266790,karnataka
560058,Pincode,2021,2,266718,karnataka
560037,Pincode,2021,2,263129,karnataka
560064,Pincode,2021,2,241325,karnataka
560079,Pincode,2021,2,238441,karnataka
bengaluru urban,District,2021,2,10604609,karnataka
belagavi,District,2021,2,1213293,karnataka
mysuru,District,2021,2,1168608,karnataka
dakshina kannada,District,2021,2,798331,karnataka
tumakuru,District,2021,2,790148,karnataka
dharwad,District,2021,2,763441,karnataka
ballari,District,2021,2,755860,karnataka
bengaluru rural,District,2021,2,684759,karnataka
kalaburagi,District,2021,2,645639,karnataka
vijayapura,District,2021,2,582278,karnataka
560068,Pincode,2021,1,427525,karnataka
560078,Pincode,2021,1,305721,karnataka
560076,Pincode,2021,1,289205,karnataka
560043,Pincode,2021,1,254510,karnataka
560100,Pincode,2021,1,253914,karnataka
560091,Pincode,2021,1,249839,karnataka
560058,Pincode,2021,1,249624,karnataka
560037,Pincode,2021,1,247595,karnataka
560064,Pincode,2021,1,226588,karnataka
560079,Pincode,2021,1,223844,karnataka
bengaluru urban,District,2021,1,9955387,karnataka
belagavi,District,2021,1,1132987,karnataka
mysuru,District,2021,1,1094627,karnataka
dakshina kannada,District,2021,1,746964,karnataka
tumakuru,District,2021,1,736609,karnataka
dharwad,District,2021,1,714056,karnataka
ballari,District,2021,1,705364,karnataka
bengaluru rural,District,2021,1,639890,karnataka
kalaburagi,District,2021,1,602937,karnataka
vijayapura,District,2021,1,543181,karnataka
560068,Pincode,2021,4,517115,karnataka
560078,Pincode,2021,4,368213,karnataka
560076,Pincode,2021,4,347942,karnataka
560100,Pincode,2021,4,306734,karnataka
560043,Pincode,2021,4,306658,karnataka
560058,Pincode,2021,4,304867,karnataka
560091,Pincode,2021,4,304250,karnataka
560037,Pincode,2021,4,297179,karnataka
560064,Pincode,2021,4,273886,karnataka
560079,Pincode,2021,4,270655,karnataka
bengaluru urban,District,2021,4,12038775,karnataka
belagavi,District,2021,4,1393290,karnataka
mysuru,District,2021,4,1332579,karnataka
dakshina kannada,District,2021,4,912133,karnataka
tumakuru,District,2021,4,909976,karnataka
dharwad,District,2021,4,873847,karnataka
ballari,District,2021,4,871581,karnataka
bengaluru rural,District,2021,4,785717,karnataka
kalaburagi,District,2021,4,743146,karnataka
vijayapura,District,2021,4,672340,karnataka
492001,Pincode,2018,3,56931,chhattisgarh
495001,Pincode,2018,3,51338,chhattisgarh
497001,Pincode,2018,3,31248,chhattisgarh
491001,Pincode,2018,3,26913,chhattisgarh
496005,Pincode,2018,3,24939,chhattisgarh
491441,Pincode,2018,3,23726,chhattisgarh
490023,Pincode,2018,3,22719,chhattisgarh
490006,Pincode,2018,3,21320,chhattisgarh
492009,Pincode,2018,3,20833,chhattisgarh
495450,Pincode,2018,3,19323,chhattisgarh
raipur,District,2018,3,231146,chhattisgarh
durg,District,2018,3,150753,chhattisgarh
bilaspur,District,2018,3,119415,chhattisgarh
raigarh,District,2018,3,89911,chhattisgarh
janjgir champa,District,2018,3,77834,chhattisgarh
korba,District,2018,3,68746,chhattisgarh
rajnandgaon,District,2018,3,50271,chhattisgarh
baloda bazar,District,2018,3,43335,chhattisgarh
surguja,District,2018,3,40025,chhattisgarh
mahasamund,District,2018,3,36628,chhattisgarh
492001,Pincode,2018,2,46075,chhattisgarh
495001,Pincode,2018,2,42241,chhattisgarh
497001,Pincode,2018,2,24183,chhattisgarh
491001,Pincode,2018,2,21986,chhattisgarh
496005,Pincode,2018,2,20104,chhattisgarh
490023,Pincode,2018,2,19029,chhattisgarh
491441,Pincode,2018,2,18770,chhattisgarh
490006,Pincode,2018,2,18260,chhattisgarh
492009,Pincode,2018,2,16914,chhattisgarh
495450,Pincode,2018,2,15410,chhattisgarh
raipur,District,2018,2,185747,chhattisgarh
durg,District,2018,2,124515,chhattisgarh
bilaspur,District,2018,2,94888,chhattisgarh
raigarh,District,2018,2,70970,chhattisgarh
janjgir champa,District,2018,2,60185,chhattisgarh
korba,District,2018,2,54105,chhattisgarh
rajnandgaon,District,2018,2,38120,chhattisgarh
baloda bazar,District,2018,2,32314,chhattisgarh
surguja,District,2018,2,30374,chhattisgarh
mahasamund,District,2018,2,28208,chhattisgarh
492001,Pincode,2018,1,33697,chhattisgarh
495001,Pincode,2018,1,31414,chhattisgarh
497001,Pincode,2018,1,17641,chhattisgarh
491001,Pincode,2018,1,16037,chhattisgarh
496005,Pincode,2018,1,14858,chhattisgarh
490023,Pincode,2018,1,14149,chhattisgarh
490006,Pincode,2018,1,13820,chhattisgarh
491441,Pincode,2018,1,13502,chhattisgarh
492009,Pincode,2018,1,12380,chhattisgarh
495450,Pincode,2018,1,11340,chhattisgarh
raipur,District,2018,1,135308,chhattisgarh
durg,District,2018,1,91516,chhattisgarh
bilaspur,District,2018,1,68704,chhattisgarh
raigarh,District,2018,1,51628,chhattisgarh
janjgir champa,District,2018,1,42297,chhattisgarh
korba,District,2018,1,39075,chhattisgarh
rajnandgaon,District,2018,1,26295,chhattisgarh
surguja,District,2018,1,22001,chhattisgarh
baloda bazar,District,2018,1,21747,chhattisgarh
mahasamund,District,2018,1,19608,chhattisgarh
492001,Pincode,2018,4,70803,chhattisgarh
495001,Pincode,2018,4,63849,chhattisgarh
497001,Pincode,2018,4,39828,chhattisgarh
491001,Pincode,2018,4,33311,chhattisgarh
496005,Pincode,2018,4,31493,chhattisgarh
491441,Pincode,2018,4,29687,chhattisgarh
490023,Pincode,2018,4,27817,chhattisgarh
492009,Pincode,2018,4,26001,chhattisgarh
490006,Pincode,2018,4,25695,chhattisgarh
495450,Pincode,2018,4,24526,chhattisgarh
raipur,District,2018,4,289198,chhattisgarh
durg,District,2018,4,185746,chhattisgarh
bilaspur,District,2018,4,153972,chhattisgarh
raigarh,District,2018,4,116785,chhattisgarh
janjgir champa,District,2018,4,107156,chhattisgarh
korba,District,2018,4,88680,chhattisgarh
rajnandgaon,District,2018,4,64828,chhattisgarh
baloda bazar,District,2018,4,60270,chhattisgarh
surguja,District,2018,4,51776,chhattisgarh
mahasamund,District,2018,4,47626,chhattisgarh
492001,Pincode,2023,2,310425,chhattisgarh
495001,Pincode,2023,2,249785,chhattisgarh
497001,Pincode,2023,2,182451,chhattisgarh
491001,Pincode,2023,2,151138,chhattisgarh
491441,Pincode,2023,2,135501,chhattisgarh
496005,Pincode,2023,2,125306,chhattisgarh
492009,Pincode,2023,2,115855,chhattisgarh
490023,Pincode,2023,2,115541,chhattisgarh
495450,Pincode,2023,2,101392,chhattisgarh
494001,Pincode,2023,2,100315,chhattisgarh
raipur,District,2023,2,1308762,chhattisgarh
durg,District,2023,2,803101,chhattisgarh
bilaspur,District,2023,2,677776,chhattisgarh
raigarh,District,2023,2,511511,chhattisgarh
janjgir champa,District,2023,2,497925,chhattisgarh
korba,District,2023,2,401398,chhattisgarh
rajnandgaon,District,2023,2,332345,chhattisgarh
baloda bazar,District,2023,2,296661,chhattisgarh
surguja,District,2023,2,248004,chhattisgarh
mahasamund,District,2023,2,233538,chhattisgarh
492001,Pincode,2023,1,299741,chhattisgarh
495001,Pincode,2023,1,241101,chhattisgarh
497001,Pincode,2023,1,175004,chhattisgarh
491001,Pincode,2023,1,145556,chhattisgarh
491441,Pincode,2023,1,130250,chhattisgarh
496005,Pincode,2023,1,120618,chhattisgarh
492009,Pincode,2023,1,111857,chhattisgarh
490023,Pincode,2023,1,111318,chhattisgarh
495450,Pincode,2023,1,97597,chhattisgarh
494001,Pincode,2023,1,96517,chhattisgarh
raipur,District,2023,1,1260366,chhattisgarh
durg,District,2023,1,773280,chhattisgarh
bilaspur,District,2023,1,651084,chhattisgarh
raigarh,District,2023,1,489890,chhattisgarh
janjgir champa,District,2023,1,476533,chhattisgarh
korba,District,2023,1,384883,chhattisgarh
rajnandgaon,District,2023,1,317976,chhattisgarh
baloda bazar,District,2023,1,283757,chhattisgarh
surguja,District,2023,1,237340,chhattisgarh
mahasamund,District,2023,1,222989,chhattisgarh
492001,Pincode,2022,3,273586,chhattisgarh
495001,Pincode,2022,3,219881,chhattisgarh
497001,Pincode,2022,3,159641,chhattisgarh
491001,Pincode,2022,3,133077,chhattisgarh
491441,Pincode,2022,3,119363,chhattisgarh
496005,Pincode,2022,3,109817,chhattisgarh
492009,Pincode,2022,3,102118,chhattisgarh
490023,Pincode,2022,3,101541,chhattisgarh
495450,Pincode,2022,3,88925,chhattisgarh
494001,Pincode,2022,3,88104,chhattisgarh
raipur,District,2022,3,1150501,chhattisgarh
durg,District,2022,3,707241,chhattisgarh
bilaspur,District,2022,3,596003,chhattisgarh
raigarh,District,2022,3,448366,chhattisgarh
janjgir champa,District,2022,3,436349,chhattisgarh
korba,District,2022,3,352198,chhattisgarh
rajnandgaon,District,2022,3,292804,chhattisgarh
baloda bazar,District,2022,3,260632,chhattisgarh
surguja,District,2022,3,217313,chhattisgarh
mahasamund,District,2022,3,205270,chhattisgarh
492001,Pincode,2022,2,260351,chhattisgarh
495001,Pincode,2022,2,209069,chhattisgarh
497001,Pincode,2022,2,151503,chhattisgarh
491001,Pincode,2022,2,126583,chhattisgarh
491441,Pincode,2022,2,113505,chhattisgarh
496005,Pincode,2022,2,104122,chhattisgarh
492009,Pincode,2022,2,97149,chhattisgarh
490023,Pincode,2022,2,96605,chhattisgarh
495450,Pincode,2022,2,84459,chhattisgarh
494001,Pincode,2022,2,83653,chhattisgarh
raipur,District,2022,2,1093318,chhattisgarh
durg,District,2022,2,672947,chhattisgarh
bilaspur,District,2022,2,566475,chhattisgarh
raigarh,District,2022,2,425526,chhattisgarh
janjgir champa,District,2022,2,414133,chhattisgarh
korba,District,2022,2,334672,chhattisgarh
rajnandgaon,District,2022,2,278724,chhattisgarh
baloda bazar,District,2022,2,247634,chhattisgarh
surguja,District,2022,2,206354,chhattisgarh
mahasamund,District,2022,2,195406,chhattisgarh
492001,Pincode,2022,1,247599,chhattisgarh
495001,Pincode,2022,1,198702,chhattisgarh
497001,Pincode,2022,1,143644,chhattisgarh
491001,Pincode,2022,1,120368,chhattisgarh
491441,Pincode,2022,1,107760,chhattisgarh
496005,Pincode,2022,1,98838,chhattisgarh
492009,Pincode,2022,1,92386,chhattisgarh
490023,Pincode,2022,1,91792,chhattisgarh
495450,Pincode,2022,1,80200,chhattisgarh
494001,Pincode,2022,1,79440,chhattisgarh
raipur,District,2022,1,1038105,chhattisgarh
durg,District,2022,1,639688,chhattisgarh
bilaspur,District,2022,1,537617,chhattisgarh
raigarh,District,2022,1,403164,chhattisgarh
janjgir champa,District,2022,1,392285,chhattisgarh
korba,District,2022,1,317604,chhattisgarh
rajnandgaon,District,2022,1,264326,chhattisgarh
baloda bazar,District,2022,1,234464,chhattisgarh
surguja,District,2022,1,195440,chhattisgarh
mahasamund,District,2022,1,185227,chhattisgarh
492001,Pincode,2022,4,286884,chhattisgarh
495001,Pincode,2022,4,230659,chhattisgarh
497001,Pincode,2022,4,167148,chhattisgarh
491001,Pincode,2022,4,139295,chhattisgarh
491441,Pincode,2022,4,124619,chhattisgarh
496005,Pincode,2022,4,115217,chhattisgarh
492009,Pincode,2022,4,107033,chhattisgarh
490023,Pincode,2022,4,106532,chhattisgarh
495450,Pincode,2022,4,93326,chhattisgarh
494001,Pincode,2022,4,92244,chhattisgarh
raipur,District,2022,4,1205632,chhattisgarh
durg,District,2022,4,740173,chhattisgarh
bilaspur,District,2022,4,622644,chhattisgarh
raigarh,District,2022,4,468010,chhattisgarh
janjgir champa,District,2022,4,455430,chhattisgarh
korba,District,2022,4,368179,chhattisgarh
rajnandgaon,District,2022,4,304353,chhattisgarh
baloda bazar,District,2022,4,271259,chhattisgarh
surguja,District,2022,4,226706,chhattisgarh
mahasamund,District,2022,4,213189,chhattisgarh
492001,Pincode,2020,3,164803,chhattisgarh
495001,Pincode,2020,3,131279,chhattisgarh
497001,Pincode,2020,3,92438,chhattisgarh
491001,Pincode,2020,3,79505,chhattisgarh
491441,Pincode,2020,3,69637,chhattisgarh
496005,Pincode,2020,3,65408,chhattisgarh
490023,Pincode,2020,3,61657,chhattisgarh
492009,Pincode,2020,3,60889,chhattisgarh
490006,Pincode,2020,3,52709,chhattisgarh
495450,Pincode,2020,3,52395,chhattisgarh
raipur,District,2020,3,679027,chhattisgarh
durg,District,2020,3,426052,chhattisgarh
bilaspur,District,2020,3,349586,chhattisgarh
raigarh,District,2020,3,259581,chhattisgarh
janjgir champa,District,2020,3,254275,chhattisgarh
korba,District,2020,3,204448,chhattisgarh
rajnandgaon,District,2020,3,166416,chhattisgarh
baloda bazar,District,2020,3,150975,chhattisgarh
surguja,District,2020,3,124081,chhattisgarh
mahasamund,District,2020,3,116370,chhattisgarh
492001,Pincode,2020,2,151787,chhattisgarh
495001,Pincode,2020,2,120117,chhattisgarh
497001,Pincode,2020,2,83017,chhattisgarh
491001,Pincode,2020,2,72228,chhattisgarh
491441,Pincode,2020,2,62172,chhattisgarh
496005,Pincode,2020,2,59452,chhattisgarh
490023,Pincode,2020,2,56411,chhattisgarh
492009,Pincode,2020,2,55679,chhattisgarh
490006,Pincode,2020,2,48734,chhattisgarh
495450,Pincode,2020,2,47509,chhattisgarh
raipur,District,2020,2,616931,chhattisgarh
durg,District,2020,2,387874,chhattisgarh
bilaspur,District,2020,2,316669,chhattisgarh
raigarh,District,2020,2,233080,chhattisgarh
janjgir champa,District,2020,2,227716,chhattisgarh
korba,District,2020,2,184399,chhattisgarh
rajnandgaon,District,2020,2,146098,chhattisgarh
baloda bazar,District,2020,2,134301,chhattisgarh
surguja,District,2020,2,110765,chhattisgarh
mahasamund,District,2020,2,103117,chhattisgarh
492001,Pincode,2020,1,140048,chhattisgarh
495001,Pincode,2020,1,110715,chhattisgarh
497001,Pincode,2020,1,74566,chhattisgarh
491001,Pincode,2020,1,65631,chhattisgarh
491441,Pincode,2020,1,55399,chhattisgarh
496005,Pincode,2020,1,54386,chhattisgarh
490023,Pincode,2020,1,52266,chhattisgarh
492009,Pincode,2020,1,51146,chhattisgarh
490006,Pincode,2020,1,45425,chhattisgarh
495450,Pincode,2020,1,42930,chhattisgarh
raipur,District,2020,1,559412,chhattisgarh
durg,District,2020,1,353311,chhattisgarh
bilaspur,District,2020,1,284320,chhattisgarh
raigarh,District,2020,1,208338,chhattisgarh
janjgir champa,District,2020,1,199431,chhattisgarh
korba,District,2020,1,163500,chhattisgarh
rajnandgaon,District,2020,1,126699,chhattisgarh
baloda bazar,District,2020,1,115907,chhattisgarh
surguja,District,2020,1,98711,chhattisgarh
mahasamund,District,2020,1,89942,chhattisgarh
492001,Pincode,2020,4,178877,chhattisgarh
495001,Pincode,2020,4,143559,chhattisgarh
497001,Pincode,2020,4,101713,chhattisgarh
491001,Pincode,2020,4,87076,chhattisgarh
491441,Pincode,2020,4,77139,chhattisgarh
496005,Pincode,2020,4,71047,chhattisgarh
490023,Pincode,2020,4,67026,chhattisgarh
492009,Pincode,2020,4,66591,chhattisgarh
495450,Pincode,2020,4,57457,chhattisgarh
490006,Pincode,2020,4,57129,chhattisgarh
raipur,District,2020,4,743167,chhattisgarh
durg,District,2020,4,464870,chhattisgarh
bilaspur,District,2020,4,384115,chhattisgarh
raigarh,District,2020,4,285081,chhattisgarh
janjgir champa,District,2020,4,280474,chhattisgarh
korba,District,2020,4,225683,chhattisgarh
rajnandgaon,District,2020,4,185815,chhattisgarh
baloda bazar,District,2020,4,166144,chhattisgarh
surguja,District,2020,4,137221,chhattisgarh
mahasamund,District,2020,4,129536,chhattisgarh
492001,Pincode,2019,3,114627,chhattisgarh
495001,Pincode,2019,3,91881,chhattisgarh
497001,Pincode,2019,3,60207,chhattisgarh
491001,Pincode,2019,3,53426,chhattisgarh
496005,Pincode,2019,3,45607,chhattisgarh
491441,Pincode,2019,3,45344,chhattisgarh
490023,Pincode,2019,3,43443,chhattisgarh
492009,Pincode,2019,3,41984,chhattisgarh
490006,Pincode,2019,3,38436,chhattisgarh
495450,Pincode,2019,3,35125,chhattisgarh
raipur,District,2019,3,455785,chhattisgarh
durg,District,2019,3,289803,chhattisgarh
bilaspur,District,2019,3,230364,chhattisgarh
raigarh,District,2019,3,170447,chhattisgarh
janjgir champa,District,2019,3,161232,chhattisgarh
korba,District,2019,3,131850,chhattisgarh
rajnandgaon,District,2019,3,101617,chhattisgarh
baloda bazar,District,2019,3,93416,chhattisgarh
surguja,District,2019,3,79170,chhattisgarh
mahasamund,District,2019,3,72039,chhattisgarh
492001,Pincode,2019,2,101202,chhattisgarh
495001,Pincode,2019,2,83752,chhattisgarh
497001,Pincode,2019,2,53805,chhattisgarh
491001,Pincode,2019,2,47000,chhattisgarh
496005,Pincode,2019,2,41612,chhattisgarh
491441,Pincode,2019,2,40731,chhattisgarh
490023,Pincode,2019,2,38778,chhattisgarh
492009,Pincode,2019,2,37269,chhattisgarh
490006,Pincode,2019,2,34533,chhattisgarh
495450,Pincode,2019,2,31991,chhattisgarh
raipur,District,2019,2,405792,chhattisgarh
durg,District,2019,2,257557,chhattisgarh
bilaspur,District,2019,2,209039,chhattisgarh
raigarh,District,2019,2,156178,chhattisgarh
janjgir champa,District,2019,2,147327,chhattisgarh
korba,District,2019,2,119540,chhattisgarh
